SOURCE_ID,TITLE,AUTHORS,YEAR,JOURNAL,PUBLISHER,DOI,URL,LANGUAGE,COUNTRY,SOURCE_TYPE,PSYCHOLOGY_DOMAIN,SUBDOMAIN,CONSTRUCTS,POPULATION,SAMPLE_SIZE,METHOD,EXPERIMENTAL,OBSERVATIONAL,LONGITUDINAL,FIELD_STUDY,REVIEW,META_ANALYSIS,PREREGISTERED,REPLICATION,ORIGINAL_STUDY,EFFECT_SIZE_AVAILABLE,DATA_AVAILABLE,CODE_AVAILABLE,OPEN_ACCESS,LICENSE,COPYRIGHT_STATUS,TRAINING_PERMISSION,FILE_PATH,PRIMARY_SOURCE,RELIABILITY_SCORE,REPLICATION_STATUS,EVIDENCE_STRENGTH,NEGOTIATION_RELEVANCE,TRAINING_VALUE,KNOWN_LIMITATIONS,RETRACTION_STATUS,ACCESS_STATUS,OA_PDF_URL,OPENALEX_ID,FILE_SHA256,FILE_BYTES,DISCOVERED_AT,ACQUIRED_AT,NOTES
EPMC_PMC11861917,"“Folie à deux,” or shared psychosis: A case report","Arroyo Sánchez E, Setién Preciados P, Diaz Mayoral C.",2024,,,,https://europepmc.org/article/PMC/PMC11861917,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11861917.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11861917/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11358061,Case report: intracranial lesions in a patient with anxiety and depression: tumor recurrence or radiation encephalopathy?,"You H, He L, Ouyang Z, Yang Y, Xie S, Zhou J, Zhang Y, Shi J.",2024,,,10.3389/fonc.2024.1422765,https://europepmc.org/article/MED/39211558,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11358061.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11358061/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC7617269,Psychosis associated with cannabis withdrawal: systematic review and case series.,"Chesney E, Reilly TJ, Scott F, Slimani I, Sarma A, Kornblum D, Oliver D, McGuire P.",2025,,,10.1192/bjp.2024.175,https://europepmc.org/article/MED/39624030,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC7617269.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC7617269/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC10427233,"Substance Abuse, Depression, and Social Anxiety: Case Study and Application of Cognitive Psychotherapy.",Abu Al-Khair F.,2023,,,10.1155/2023/3430636,https://europepmc.org/article/MED/37588770,eng,,case study,clinical_psychology,CASE_EVIDENCE,PSYCHOTHERAPY,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC10427233.pdf,TRUE,3,,CASE_EVIDENCE,2,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC10427233/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11859323,Postictal psychosis : Case Report and Literature Review,"Ajmi S, Bouhamed M, Makni K, Hentati S, Feki I, Sallemi R, Masmoudi J.",2024,,,,https://europepmc.org/article/PMC/PMC11859323,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11859323.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11859323/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11056504,Case report: Short-term psychotherapy for alexithymia in a patient with generalized anxiety disorder.,"Wang Y, Cao J, Wei J.",2024,,,10.3389/fpsyt.2024.1342398,https://europepmc.org/article/MED/38686127,eng,,case study,clinical_psychology,CASE_EVIDENCE,PSYCHOTHERAPY,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11056504.pdf,TRUE,3,,CASE_EVIDENCE,2,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11056504/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11861267,Differential diagnosis in chronic psychosis: a case report,"Alcalde-Diosdado Crespi C, Almodóvar Rivera M, Vílchez Español F.",2024,,,,https://europepmc.org/article/PMC/PMC11861267,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11861267.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11861267/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11557308,Case report: Ketogenic diet alleviated anxiety and depression associated with insulin-dependent diabetes management.,"Winje E, Lake I, Dankel SN.",2024,,,10.3389/fnut.2024.1404842,https://europepmc.org/article/MED/39539363,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11557308.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11557308/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11684554,Acute Psychosis as Presenting Symptoms of Vitamin B12 Deficiency: A Case Series.,"Sahoo M, R D, Sahu A.",2024,,,10.7759/cureus.74844,https://europepmc.org/article/MED/39737289,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11684554.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11684554/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11351759,Combined Effects of Nasal Ketamine and Trauma-Focused Psychotherapy in Treatment-Resistant Post-Traumatic Stress Disorder: A Pilot Case Series.,"Rohde J, Hickmann E, Buchmann M, Kronenberg G, Vetter S, Seifritz E, Kleim B, Olbrich S.",2024,,,10.3390/bs14080717,https://europepmc.org/article/MED/39199113,eng,,case study,clinical_psychology,CASE_EVIDENCE,PSYCHOTHERAPY,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11351759.pdf,TRUE,3,,CASE_EVIDENCE,2,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11351759/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11577496,Psychosis in Laurence-Moon Syndrome: A Case Report.,"Al Fareh N, Abbas M, Alosaimi FD.",2024,,,10.7759/cureus.72003,https://europepmc.org/article/MED/39569253,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11577496.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11577496/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11859191,Hydroxychloroquine in systemic lupus erythematosus and psychosis. A case report,"Martínez Grimal M, Morales Rivero A, Rivero Rodríguez P, Morales Castellano E, Molina Pérez N.",2024,,,,https://europepmc.org/article/PMC/PMC11859191,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11859191.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11859191/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11558479,Acute Psychosis and Suicidal Attempt in Hashimoto's Thyroiditis: A Case Report.,"Bokhari SA, Alramahi G, Abulmagd M, Alabrach N.",2024,,,10.7759/cureus.71421,https://europepmc.org/article/MED/39539911,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11558479.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11558479/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC10864538,Case report: Psychotherapy for enhancing psychological adjustment to dysphoric milk ejection reflex.,Deif R.,2024,,,10.3389/fpsyt.2024.1333572,https://europepmc.org/article/MED/38356909,eng,,case study,clinical_psychology,CASE_EVIDENCE,PSYCHOTHERAPY,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC10864538.pdf,TRUE,3,,CASE_EVIDENCE,2,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC10864538/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC12431759,Depression with comorbid juvenile-onset fibromyalgia syndrome novel treatment plan using interpersonal psychotherapy: A case report.,"Alkhawashki SH, Algarzae N.",2024,,,10.1097/md.0000000000039505,https://europepmc.org/article/MED/39252333,eng,,case study,clinical_psychology,CASE_EVIDENCE,PSYCHOTHERAPY,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC12431759.pdf,TRUE,3,,CASE_EVIDENCE,2,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC12431759/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11776361,"Post-ICU Syndrome and the ""3 Ds"" in Geriatric Psychiatry: A Complicated Case Report of Major Depression With Psychosis in a 96-Year-Old Woman.","Alshehri WA, Alzaidi AA, Asraf N.",2024,,,10.7759/cureus.76613,https://europepmc.org/article/MED/39881906,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11776361.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11776361/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11859413,Esketamine in resistant depression: a case report,"Carrión Expósito L, Chauca Chauca G, Galan Armenteros R, Rodriguez Lopez M.",2024,,,,https://europepmc.org/article/PMC/PMC11859413,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11859413.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11859413/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC10479109,Psychological Inflexibility in Depression with Psychotic Features: A Case Report,"Akyildirim Cor S, Yetkin S.",2023,,,,https://europepmc.org/article/PMC/PMC10479109,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC10479109.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC10479109/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11543138,Integrated psychiatric and surgical care in managing self-inflicted abdominal trauma: a case report in a resource-limited setting.,Adhikari P.,2024,,,10.1097/ms9.0000000000002593,https://europepmc.org/article/MED/39525769,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11543138.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11543138/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
EPMC_PMC11861763,Postpartum Psychosis and Maternal Filicide- Case Report and Literature Review,"Ali O, Islam S, Raai H, Troneci L.",2024,,,,https://europepmc.org/article/PMC/PMC11861763,eng,,case study,clinical_psychology,CASE_EVIDENCE,MENTAL_HEALTH,,,case report/case study,,TRUE,,,,,,,TRUE,,,,TRUE,cc-by,LICENSED_OPEN_ACCESS,LICENSE_ALLOWS_REUSE_WITH_ATTRIBUTION,pdfs/EPMC_PMC11861763.pdf,TRUE,3,,CASE_EVIDENCE,1,CASE_EVIDENCE,Single-case/series evidence; verify clinical and contextual generalizability.,NOT_RETRACTED,DISCOVERED,https://pmc.ncbi.nlm.nih.gov/articles/PMC11861763/,,,,2026-09-21T04:47:02.569233+00:00,,Europe PMC REST API; license supplied by Europe PMC core record
